alpha,beta,gama
0.00015463159505835685,-0.010349154267561805,-0.03400253339596716
0.0001508788850921301,-0.010335087367460223,-0.03400166578801828
0.00014721227598219088,-0.010320900833169047,-0.03400076280996118
0.0001436368879418166,-0.010306715339175172,-0.03399985567071487
0.000140114766374173,-0.010292410210991703,-0.03399896725681998
0.0001366737067227661,-0.010278105082808235,-0.033998055956384464
0.00013331848785332154,-0.01026356172654288,-0.03399716546189497
0.00013002233023766605,-0.010249136964169818,-0.033996274967405475
0.0001268261224361152,-0.010234475014012171,-0.033995394875888985
0.00012368001145145654,-0.010219930617449515,-0.033994493978426486
0.00012062537348336541,-0.010205268667291868,-0.03399363053166681
0.00011762795186681896,-0.01019024781456544,-0.033992717150636696
0.00011471782582299143,-0.0101754662302182,-0.0339918183337688
0.00011185512270690016,-0.010160565011681366,-0.03399094448403611
0.00010906638635436116,-0.010145305930873053,-0.03399006439251963
0.0001063275273810025,-0.010130404712336219,-0.03398915101148951
0.00010366574793577591,-0.010115265265717498,-0.03398826259759462
0.00010104384113553201,-0.010100006184909185,-0.033987382506078134
9.850046865417675e-05,-0.010084748144398173,-0.03398648368921023
9.602265928474068e-05,-0.010069250835507974,-0.03398560983947755
9.357578250535841e-05,-0.01005399175469966,-0.033984733909150265
9.118774754205336e-05,-0.010038256217727574,-0.03398383301168776
8.88682421634393e-05,-0.010022758908837375,-0.033982944597792865
8.660850511568597e-05,-0.01000702337186529,-0.03398207698984399
8.439093261790618e-05,-0.009991287834893205,-0.0339811864953545
8.222052297353744e-05,-0.009975552297921119,-0.033980296000865
8.010204692098268e-05,-0.009959577492569847,-0.03397942423172692
7.803765820074748e-05,-0.009943603727515876,-0.03397854622080503
7.603664634263522e-05,-0.009927510328272311,-0.03397766404869394
7.407808349078969e-05,-0.00991153656321834,-0.03397679436015046
7.215343595641516e-05,-0.009895204935892889,-0.03397591634922858
7.028107961605176e-05,-0.009879231170838918,-0.03397503209652289
6.844565382986721e-05,-0.00986301813740576,-0.03397413536024959
6.66571186317845e-05,-0.009846448281998424,-0.03397326775230071
6.491037006317153e-05,-0.009830116654672972,-0.03397238141900042
6.319951175143657e-05,-0.009813665393157927,-0.03397150964986234
6.153802286121554e-05,-0.009797095537750591,-0.03397063996131886
5.99157157935509e-05,-0.009780645316532848,-0.03396977235336998
5.8327502844455845e-05,-0.009763836192746324,-0.0339688943424481
5.677726074684043e-05,-0.009747266337338988,-0.03396801841212081
5.526828919370567e-05,-0.009730457213552464,-0.03396713832060433
5.379168876673603e-05,-0.009713529495873648,-0.03396627071265545
5.236621732663678e-05,-0.009696841046574018,-0.033965403104706575
5.095231919400906e-05,-0.009679913328895203,-0.033964550060919904
4.95737830422863e-05,-0.009662627748944906,-0.033963653324646605
4.823128343924949e-05,-0.009645938259347977,-0.03396278779729233
4.6915392690610004e-05,-0.009628890907479567,-0.03396192018934345
4.564034173835007e-05,-0.009611606367826571,-0.03396105258139458
4.440895076343359e-05,-0.009594559015958163,-0.0339601870540403
4.32011615335293e-05,-0.00957739307019746,-0.03395932776846983
4.200324293699872e-05,-0.009560107490247164,-0.03395846224111555
4.0851678525274255e-05,-0.009542821910296869,-0.033957590471977474
3.9732505558021565e-05,-0.009525537370643874,-0.0339567270252178
3.862596245018655e-05,-0.009508132156503986,-0.03395585941726892
3.755690661813275e-05,-0.009490727982661398,-0.033954991809320045
3.6514471831460285e-05,-0.00947332380881881,-0.03395414084612798
3.549159544677536e-05,-0.00945591859467892,-0.033953250351638486
3.449044745922888e-05,-0.009438276192754447,-0.033952409791419426
3.3527367851033995e-05,-0.009420870978614557,-0.03395155674763276
3.257692013408745e-05,-0.009403228576690082,-0.03395069954265689
3.165534269906911e-05,-0.009385585134468308,-0.03394982777351881
3.0778008376795265e-05,-0.009367942732543834,-0.03394896432675914
2.9897224006051157e-05,-0.00935029929032206,-0.03394810712178327
2.904193911016094e-05,-0.009332775482289878,-0.03394726031978041
2.82107943944093e-05,-0.009314775218093924,-0.033946401034209935
2.7409466793676054e-05,-0.00929713177587215,-0.03394553550685566
2.662666745678286e-05,-0.009279131511676196,-0.03394470118842041
2.585478311422553e-05,-0.009261607703644014,-0.033943829419282326
2.5101364048757617e-05,-0.009243726033340354,-0.03394298053668487
2.4372306632970835e-05,-0.009225844363036691,-0.03394211917051979
2.3678525861201046e-05,-0.009207963733030332,-0.03394127028792233
2.299322798246034e-05,-0.009190082062726672,-0.03394043180829787
2.2314334433977765e-05,-0.00917220039242301,-0.03393957876451121
2.1643519444221803e-05,-0.009154200128227057,-0.033938725720724545
2.1005431150997452e-05,-0.009136199864031103,-0.033937880999316286
2.0378532149248827e-05,-0.009118318193727442,-0.033937027955529615
1.9773450945187938e-05,-0.009100317929531488,-0.03393616242817534
1.917340461751653e-05,-0.009082316625038235,-0.03393533227092929
1.8589306128739794e-05,-0.00906431636084228,-0.03393448754952103
1.802219171249722e-05,-0.009046196462456734,-0.03393364074751817
1.748050159337391e-05,-0.00902819619826078,-0.033932783542542304
1.6951121320338433e-05,-0.009010194893767526,-0.03393194298232325
1.642036041836565e-05,-0.008991956401489686,-0.033931094099725785
1.5911834855282393e-05,-0.008974074731186025,-0.033930251458912125
1.541322056218617e-05,-0.008955954832800478,-0.033929406737503866
1.4953941494861576e-05,-0.008937716340522638,-0.03392855993550101
1.4496946205205172e-05,-0.008919834670218977,-0.03392771521409275
1.4044274651205268e-05,-0.00890171477183343,-0.0339268829762521
1.3597132724361929e-05,-0.008883476279555592,-0.033926044496627644
1.31567567936352e-05,-0.008865474975062336,-0.03392520809759779
1.2724328368557155e-05,-0.00884735507667679,-0.03392437585975714
1.2323623931577218e-05,-0.00882911658439895,-0.03392354154132189
1.1923283192286433e-05,-0.008811115279905695,-0.033922707222886636
1.1542967160120951e-05,-0.008793115015709743,-0.03392187290445139
1.1174539369180179e-05,-0.008774876523431903,-0.03392104690839454
1.0795882326753199e-05,-0.00875687521893865,-0.03392019594520248
1.0430991953001322e-05,-0.008738636726660809,-0.03391935122379422
1.0103326748874797e-05,-0.008720635942316205,-0.033918516905358964
9.767890808367499e-06,-0.008702516043930658,-0.03391768882870752
9.435657032989263e-06,-0.008684396145545111,-0.033916852429677666
9.089132376624186e-06,-0.008666276247159564,-0.03391603267540463
8.783834580380455e-06,-0.00864827598296361,-0.03391520043756398
8.473866113394066e-06,-0.00863003697053712,-0.03391437028031793
8.184212905318165e-06,-0.008612036186192516,-0.03391354636485568
7.901297755687224e-06,-0.00859391628780697,-0.03391272036879884
7.630068172172095e-06,-0.008575796389421422,-0.033911892292147396
7.3576591109555565e-06,-0.00855779612522547,-0.033911062134901346
7.107749018657414e-06,-0.008539795340880866,-0.0339102382194391
6.858013155838851e-06,-0.008521556328454376,-0.03390943719051748
6.609325717643763e-06,-0.00850343643006883,-0.03390859246910922
6.36036144252048e-06,-0.00848448221324803,-0.033907766473052374
6.101254268714278e-06,-0.00846540888238629,-0.03390695712175234
5.861036008691281e-06,-0.008446335551524548,-0.033906131125695495
5.648424231922455e-06,-0.008427619562785635,-0.033905313452017055
5.4391888497622696e-06,-0.008408903574046724,-0.03390448745596021
5.224961259656586e-06,-0.008389949357225925,-0.03390367810466018
5.012509489552679e-06,-0.008371710344799435,-0.03390284378622493
4.797424466906091e-06,-0.008353113470101465,-0.03390204691849251
4.613117615182752e-06,-0.008334517115552147,-0.033901223003030265
4.435082008808938e-06,-0.008316516331207542,-0.033900405329351825
4.240821218654585e-06,-0.008298277318781053,-0.033899585575078786
4.0786483682663244e-06,-0.008279800078272677,-0.03389878454615716
3.923941479658991e-06,-0.008261918407969016,-0.03389796895307332
3.7633984114434142e-06,-0.008243918143773062,-0.03389714503761108
3.607075963478056e-06,-0.008225440383116036,-0.03389636273404087
3.4564434033130147e-06,-0.008207678347001968,-0.033895561705119245
3.3025075944432946e-06,-0.008189677562657365,-0.033894733628467795
3.160039183871663e-06,-0.008171915526543297,-0.03389393676073538
3.032938270560834e-06,-0.008153914742198693,-0.03389313989300295
2.8936712631817656e-06,-0.008136033592043682,-0.03389232013872991
2.7763200893200517e-06,-0.008118509784011501,-0.03389150454564608
2.657077535087452e-06,-0.008100747747897433,-0.033890697274940644
2.5410655916132344e-06,-0.008083104825824309,-0.03388989832661362
2.4380489830976736e-06,-0.008065342269561591,-0.033889097297691996
2.3248163299952303e-06,-0.008047699347488467,-0.03388830042995958
2.2122971034352624e-06,-0.008030175539456284,-0.033887513965200164
2.1052056585197426e-06,-0.00801253261738316,-0.03388669213033252
2.0130015638808485e-06,-0.007995008809350978,-0.0338858973431947
1.935204291566154e-06,-0.007977485001318797,-0.033885100475462275
1.8483846751806458e-06,-0.007959961713435265,-0.033884295285351446
1.7540121092638377e-06,-0.007942557019444027,-0.03388351090118664
1.6624773758398583e-06,-0.007925033211411846,-0.03388270987226501
1.578393619445646e-06,-0.00790774763146155,-0.03388192340750559
1.4878049571753594e-06,-0.007890462571659904,-0.033881114056205565
1.414810170617759e-06,-0.007872938763627723,-0.03388035463917597
1.349004127944641e-06,-0.007855653183677428,-0.03387953904609214
1.2862831661584773e-06,-0.007838368123875783,-0.03387875258133272
1.217581256829143e-06,-0.007821082543925488,-0.03387796611657331
1.1710137298031374e-06,-0.007803797484123842,-0.033877183813003094
1.1141138358846412e-06,-0.007786511904173546,-0.03387638278408147
1.0753170452394094e-06,-0.007769345958412844,-0.03387560048051126
1.0078230592408034e-06,-0.007752179492503492,-0.033874818176941046
9.507923027284978e-07,-0.00773501354674279,-0.03387401714801942
8.766043871072035e-07,-0.007717847600982088,-0.033873247328016824
8.232407674728523e-07,-0.007700800249113678,-0.033872471266230414
7.799619488633242e-07,-0.007683753417393919,-0.033871674398497996
7.37978358808439e-07,-0.00766670658567416,-0.033870885853143975
6.829267958486001e-07,-0.0076496597539544,-0.03387012435551978
6.392260549024084e-07,-0.007632732036275585,-0.03386933581016577
5.8836552365872e-07,-0.007615923432637711,-0.03386855766778476
5.62520447107542e-07,-0.007598876600917952,-0.033867767041836146
5.331101426852332e-07,-0.007581948883239136,-0.03386699306064434
5.006729502761282e-07,-0.00756502116556032,-0.03386621283766873
4.658200381949835e-07,-0.007548212561922446,-0.03386544925944993
4.2908990506290407e-07,-0.007531403958284573,-0.03386467527825813
3.9078815091094527e-07,-0.007514595354646701,-0.033863903377660924
3.742129842982485e-07,-0.00749790638519842,-0.033863135638252925
3.3206941932579756e-07,-0.007481097781560547,-0.03386235333468272
3.123655509615431e-07,-0.007464408291963617,-0.033861589756463924
2.907407771870426e-07,-0.007447719322515338,-0.033860811614082914
2.676025435454669e-07,-0.0074310298329184074,-0.033860043874674915
2.5273003515690675e-07,-0.007414340343321477,-0.033859276135266916
2.3644597590809543e-07,-0.007397889601955083,-0.033858512557048116
2.0946596319338173e-07,-0.007381319746547746,-0.03385773025347791
1.9184308627267857e-07,-0.007364749370991759,-0.03385698540061052
1.6410637537178143e-07,-0.007348298629625365,-0.033856225983580936
1.5960969600354446e-07,-0.007331728774218029,-0.03385545408298373
1.5362866909198852e-07,-0.0073152775127029845,-0.033854684262981126
1.3740285036436675e-07,-0.007298945885377534,-0.03385392692654614
1.1695683997580699e-07,-0.0072823760299701975,-0.033853163348327345
1.1058291574611976e-07,-0.007266044402644747,-0.03385240809248695
1.0367056432687413e-07,-0.007249831889360239,-0.03385165491724117
9.655448219920451e-08,-0.007233619376075731,-0.03385088509723856
8.939473952273906e-08,-0.007217049000519744,-0.03385014648615499
8.235142233078299e-08,-0.007200956121424829,-0.033849372504963185
7.553366215322956e-08,-0.007184624494099378,-0.0338486255715012
6.907244063646627e-08,-0.007168531094855814,-0.0338478619932824
8.609133208128971e-08,-0.007152437695612249,-0.03384711089863122
7.919353682392221e-08,-0.007136344296368684,-0.033846361884574634
8.273700188378254e-08,-0.0071202514172737695,-0.033845612870518044
9.602322991168418e-08,-0.007104158018030205,-0.033844855534083056
9.977770376090757e-08,-0.0070879455047456975,-0.03384411484240488
9.49317876233351e-08,-0.007072090853732669,-0.03384336582834829
9.147561191371228e-08,-0.007055997454489104,-0.03384261681429171
8.94019064879386e-08,-0.007040142803476076,-0.03384187612261353
1.1165231743384966e-07,-0.0070241685182734544,-0.03384112710855695
1.1065547432403132e-07,-0.0070084329813013685,-0.03384039265866257
1.1121572781956838e-07,-0.006992220468016861,-0.033839637402822184
1.1333306998362229e-07,-0.006976723159126661,-0.03383890711411701
1.168765271066441e-07,-0.006960987622154576,-0.033838172664222635
1.2183156683727125e-07,-0.006945252085182491,-0.03383742365016605
1.2808903383509496e-07,-0.006929635662251348,-0.033836678797298674
1.3569257277523391e-07,-0.006913900125279263,-0.0338359485085935
1.4459126090163035e-07,-0.0068982837023481205,-0.03383520157513152
1.5478509821428423e-07,-0.006882548165376035,-0.03383447336702095
1.6632502334293045e-07,-0.006866931742444893,-0.03383374307831578
1.7914554149595599e-07,-0.006851434433554694,-0.03383301487020521
1.796402922630415e-07,-0.006835818010623551,-0.03383226793674323
1.8235427832732775e-07,-0.006820201587692409,-0.033831537648038056
2.0059549846482535e-07,-0.006804942506884095,-0.03383078655338687
2.198190134871017e-07,-0.006789445718142546,-0.0338300604258709
2.401339231766959e-07,-0.006773948409252347,-0.03382933637894954
2.4799937778857863e-07,-0.006758689328444033,-0.033828614412622776
2.621222993982851e-07,-0.006743192539702484,-0.03382790701045822
2.737422596067454e-07,-0.006728052572935114,-0.03382717256056385
2.7790414725178555e-07,-0.006712794012275452,-0.03382642770769647
2.980153341697943e-07,-0.006697534931467138,-0.033825707821964306
2.8287368758642105e-07,-0.006682157256766532,-0.033824981694448336
2.9459547743331994e-07,-0.006667256038229698,-0.03382426596990538
3.080635622426357e-07,-0.006651996957421385,-0.03382353568120021
3.232269875109563e-07,-0.006636976624843608,-0.033822813714873445
3.400565774198173e-07,-0.006621837178224887,-0.03382209799033049
3.490862233820856e-07,-0.006606816845647111,-0.03382138018519293
3.561658516103516e-07,-0.006591677399028391,-0.03382066862183917
3.791146805370639e-07,-0.006576776180491557,-0.033819944574917805
4.03300418128844e-07,-0.006561636733872837,-0.03381921844740184
4.058324918538464e-07,-0.006546854629376946,-0.03381851104523729
4.2069028534375765e-07,-0.006531953410840112,-0.033817803643072734
4.374252998846035e-07,-0.006517052192303278,-0.03381709624090818
4.5592838807281366e-07,-0.0065022700878073865,-0.03381637011339222
4.898350067687867e-07,-0.006487369389419203,-0.03381566479182226
5.015204141478288e-07,-0.006472706398964255,-0.033814946986684705
5.157451336486196e-07,-0.006458043928657958,-0.03381426455165537
5.322182007703676e-07,-0.0064433809382030095,-0.03381355298830162
5.372677761848171e-07,-0.006428598833707119,-0.03381283310256945
5.587103836412006e-07,-0.006414055477441764,-0.033812129861594105
5.725422613817299e-07,-0.006399392486986816,-0.03381143702359177
5.980230687913821e-07,-0.006384968244762404,-0.03381073586321102
6.250100976713631e-07,-0.006370186660415164,-0.03381002221926266
6.304598484848831e-07,-0.006355881532231695,-0.033809325220071115
6.389000730699884e-07,-0.006341456769858633,-0.03380863238206878
6.500179329988773e-07,-0.0063269134135932785,-0.03380794578585024
6.634931609628769e-07,-0.006312489171368867,-0.03380723214190188
6.791585753950295e-07,-0.006298064929144456,-0.03380653722330494
7.198174118559117e-07,-0.00628387891500193,-0.03380582565995118
7.379566436181999e-07,-0.006269573786818462,-0.03380513074135424
7.582714580657317e-07,-0.006255149544594049,-0.033804467031676326
7.575801911764529e-07,-0.006240963530451524,-0.03380376587129558
7.832356090339343e-07,-0.006226539288227113,-0.03380305430794182
8.104917919824055e-07,-0.006212592022315123,-0.033802355228155674
8.298606622656611e-07,-0.006198406008172598,-0.033801676954315546
8.377624517243695e-07,-0.006184219994030072,-0.03380100908344842
